path,puzzle,puzzle_statistics,puzzle_statistics.black_cells,run,seed,size,solver,statistics.conflicts,statistics.decisions,statistics.encoding_size.assertions,statistics.encoding_size.bool_vars,statistics.encoding_size.bv_vars,statistics.encoding_size.int_vars,statistics.max_memory,statistics.memory,statistics.propagations,statistics.rlimit_count,statistics.runtime
puzzles/17x17\f7016df5-8e46-4179-a704-53cea80b399f.singles,f7016df5-8e46-4179-a704-53cea80b399f,,86,2,1063414731,17,boolean,0,0,168898,84390,0,0,1579.25,703.12,0,39648439357.0,24.852154199965298
puzzles/17x17\f8b8f1fd-7a08-4599-9354-52bff2940187.singles,f8b8f1fd-7a08-4599-9354-52bff2940187,,83,2,1430796400,17,boolean,0,0,168900,84390,0,0,1579.25,703.12,0,39665660937.0,24.594569300068542
puzzles/17x17\f9834b28-01b2-40e9-b157-1b621ad90464.singles,f9834b28-01b2-40e9-b157-1b621ad90464,,83,2,2595687483,17,boolean,0,0,168892,84390,0,0,1579.25,703.12,0,39684259505.0,25.062795899924822
puzzles/17x17\f9a1a12f-d190-481e-9297-ddc83a950589.singles,f9a1a12f-d190-481e-9297-ddc83a950589,,85,2,2273617488,17,boolean,0,0,168892,84390,0,0,1579.25,703.12,0,39700856417.0,24.987922300002538
puzzles/17x17\fa6de7c4-6a1a-4d54-beb3-4c73b22cc111.singles,fa6de7c4-6a1a-4d54-beb3-4c73b22cc111,,84,2,3164477185,17,boolean,0,0,168901,84390,0,0,1579.25,703.12,0,39717270563.0,25.360557400039397
puzzles/17x17\ffcf5f59-db2d-4ce5-b677-14b34f73e366.singles,ffcf5f59-db2d-4ce5-b677-14b34f73e366,,83,2,4208053578,17,boolean,0,0,168899,84390,0,0,1579.25,703.12,0,39736260104.0,24.83154109993484
puzzles/17x17\fff340f6-3d1b-46e4-98de-7c7c24490841.singles,fff340f6-3d1b-46e4-98de-7c7c24490841,,85,2,2670817432,17,boolean,0,0,168894,84390,0,0,1579.25,703.12,0,39754829115.0,25.03502109996043
puzzles/18x18\023ef90e-5a66-4a6f-b6c4-eb2a6be95d94.singles,023ef90e-5a66-4a6f-b6c4-eb2a6be95d94,,97,2,1424275492,18,boolean,0,0,212041,105950,0,0,1579.25,718.69,0,39779683885.0,32.04614759993274
puzzles/18x18\02bd9b42-2117-4d72-ab4a-587d3e057c06.singles,02bd9b42-2117-4d72-ab4a-587d3e057c06,,97,2,1593987149,18,boolean,0,0,212036,105950,0,0,1579.25,718.69,0,39801515573.0,30.969479899969883
puzzles/18x18\02d92b75-b3aa-4fdf-bc19-dcbc74ff0084.singles,02d92b75-b3aa-4fdf-bc19-dcbc74ff0084,,95,2,4075637875,18,boolean,0,0,212026,105950,0,0,1579.25,718.69,0,39827143706.0,32.47489549999591
puzzles/18x18\03c647b0-3819-462b-a395-be73deb4b317.singles,03c647b0-3819-462b-a395-be73deb4b317,,98,2,3691762945,18,boolean,0,0,212031,105950,0,0,1579.25,718.69,0,39847795062.0,31.28785359999165
puzzles/18x18\06a4ca2e-f3ff-466c-a4bd-7e4f44d253b7.singles,06a4ca2e-f3ff-466c-a4bd-7e4f44d253b7,,,2,3980959421,18,boolean,0,0,212020,105950,0,0,1579.25,704.83,0,39869956589.0,20.0
puzzles/18x18\06c628ef-ce66-4170-8c7b-1c16f2989993.singles,06c628ef-ce66-4170-8c7b-1c16f2989993,,95,2,43729012,18,boolean,0,0,212019,105950,0,0,1579.25,718.69,0,39890999000.0,31.08516919997055
puzzles/18x18\06fb2078-e49d-4eab-b6aa-9ae5f1fa4a9f.singles,06fb2078-e49d-4eab-b6aa-9ae5f1fa4a9f,,96,2,420549963,18,boolean,0,0,212037,105950,0,0,1579.25,718.69,0,39913390067.0,31.562398200039752
puzzles/18x18\08ded851-02de-46f3-8971-a0f523545f49.singles,08ded851-02de-46f3-8971-a0f523545f49,,95,2,288993302,18,boolean,0,0,212043,105950,0,0,1579.25,718.69,0,39935138213.0,31.317258599912748
puzzles/18x18\09326300-8f6a-4790-aefc-190daf8ee428.singles,09326300-8f6a-4790-aefc-190daf8ee428,,96,2,871296041,18,boolean,0,0,212036,105950,0,0,1579.25,718.69,0,39961532416.0,31.824707700056024
puzzles/18x18\0eca0fa7-7d01-4a03-b68e-167a3f30b2b7.singles,0eca0fa7-7d01-4a03-b68e-167a3f30b2b7,,94,2,3219739777,18,boolean,0,0,212025,105950,0,0,1579.25,718.69,0,39982849812.0,30.885092100012116
puzzles/18x18\0ffaf9d1-b372-4f3c-9e06-8494adc61d4c.singles,0ffaf9d1-b372-4f3c-9e06-8494adc61d4c,,97,2,601041338,18,boolean,0,0,212044,105950,0,0,1579.25,718.69,0,40005628106.0,31.130104100098833
puzzles/18x18\124c0575-6f8f-4de0-a2bf-bfdf344f1a2e.singles,124c0575-6f8f-4de0-a2bf-bfdf344f1a2e,,96,2,3573929256,18,boolean,0,0,212038,105950,0,0,1579.25,718.69,0,40028543060.0,31.89792620006483
puzzles/18x18\16cf6f99-b12f-418f-b657-6c977064c195.singles,16cf6f99-b12f-418f-b657-6c977064c195,,96,2,2415868129,18,boolean,0,0,212034,105950,0,0,1579.25,718.69,0,40052163783.0,32.07342650007922
puzzles/18x18\1860e7af-4f03-4cbc-b264-eccf18d08f91.singles,1860e7af-4f03-4cbc-b264-eccf18d08f91,,96,2,2139829555,18,boolean,0,0,212037,105950,0,0,1579.25,718.69,0,40073685331.0,31.403101500007324
puzzles/18x18\1b778442-ec58-488e-b140-315b27f1b331.singles,1b778442-ec58-488e-b140-315b27f1b331,,,2,1346465028,18,boolean,0,0,212042,105950,0,0,1579.25,704.83,0,40109738334.0,20.0
puzzles/18x18\1bd62c70-10ef-4891-b8c9-c4879245fae8.singles,1bd62c70-10ef-4891-b8c9-c4879245fae8,,95,2,1289002447,18,boolean,0,0,212031,105950,0,0,1579.25,718.69,0,40129938395.0,31.007058500079438
puzzles/18x18\1d02a889-b209-444b-bcd3-8847bd2df14d.singles,1d02a889-b209-444b-bcd3-8847bd2df14d,,98,2,2952939969,18,boolean,0,0,212034,105950,0,0,1579.25,718.69,0,40152526083.0,31.822733699926175
puzzles/18x18\1eeef177-81a0-480c-ad7d-ef27a449bca8.singles,1eeef177-81a0-480c-ad7d-ef27a449bca8,,92,2,4169415686,18,boolean,0,0,212043,105950,0,0,1579.25,718.69,0,40175115162.0,31.392611699993722
puzzles/18x18\238efb18-3ed0-4f14-8a17-caceeca034e9.singles,238efb18-3ed0-4f14-8a17-caceeca034e9,,96,2,1252981030,18,boolean,0,0,212036,105950,0,0,1579.25,718.69,0,40197247838.0,31.685531900031492
puzzles/18x18\2988d9a2-e0ca-4283-9ace-8b3e04d837e6.singles,2988d9a2-e0ca-4283-9ace-8b3e04d837e6,,96,2,3931617615,18,boolean,0,0,212035,105950,0,0,1579.25,718.69,0,40219071568.0,31.539817100041546
puzzles/18x18\2bde7b76-37bb-42dc-befa-d68f91af6644.singles,2bde7b76-37bb-42dc-befa-d68f91af6644,,98,2,2309460366,18,boolean,0,0,212039,105950,0,0,1579.25,718.69,0,40242991918.0,32.08855870005209
puzzles/18x18\2bf56390-763a-4084-ad96-5ff6fa328108.singles,2bf56390-763a-4084-ad96-5ff6fa328108,,95,2,1796966595,18,boolean,0,0,212032,105950,0,0,1579.25,718.69,0,40266104125.0,32.34486810001545
puzzles/18x18\2ef223ca-ce99-4acb-8fbe-2d70f96619ac.singles,2ef223ca-ce99-4acb-8fbe-2d70f96619ac,,95,2,3536703811,18,boolean,0,0,212033,105950,0,0,1579.25,718.69,0,40289105326.0,32.24183279997669
puzzles/18x18\324fe4ad-20a7-4aad-95ad-5e71a528278b.singles,324fe4ad-20a7-4aad-95ad-5e71a528278b,,95,2,3654274764,18,boolean,0,0,212033,105950,0,0,1579.25,718.69,0,40311865575.0,31.73605690000113
puzzles/18x18\330b92c9-b86c-453d-be14-a197aca7f6f8.singles,330b92c9-b86c-453d-be14-a197aca7f6f8,,97,2,1300506608,18,boolean,0,0,212039,105950,0,0,1579.25,718.69,0,40333837206.0,31.36597449996043
puzzles/18x18\33eca8e4-4924-44cd-bdd4-cdaee0c42688.singles,33eca8e4-4924-44cd-bdd4-cdaee0c42688,,97,2,272368412,18,boolean,0,0,212034,105950,0,0,1579.25,718.69,0,40355574387.0,31.302560099982657
puzzles/18x18\34ecc01b-4b61-41c7-8280-032ffd2d9fd7.singles,34ecc01b-4b61-41c7-8280-032ffd2d9fd7,,95,2,4214271714,18,boolean,0,0,212031,105950,0,0,1579.25,718.69,0,40383841327.0,33.503585800062865
puzzles/18x18\35903349-7961-4c3d-9f5e-62d7c733149c.singles,35903349-7961-4c3d-9f5e-62d7c733149c,,95,2,1172846885,18,boolean,0,0,212030,105950,0,0,1579.25,718.69,0,40407081127.0,31.79333339992445
puzzles/18x18\36c27617-f331-4428-8a56-95e012f6b6aa.singles,36c27617-f331-4428-8a56-95e012f6b6aa,,99,2,2107512052,18,boolean,0,0,212051,105950,0,0,1579.25,718.69,0,40429706537.0,30.754577499930747
puzzles/18x18\39562703-049c-4b27-b273-fe0d8abe8c78.singles,39562703-049c-4b27-b273-fe0d8abe8c78,,98,2,1529329584,18,boolean,0,0,212041,105950,0,0,1579.25,718.69,0,40452304883.0,31.993153600022197
puzzles/18x18\39e91d8e-adbb-4f04-b663-2a38b6576a2e.singles,39e91d8e-adbb-4f04-b663-2a38b6576a2e,,96,2,1046935406,18,boolean,0,0,212035,105950,0,0,1579.25,718.69,0,40475683133.0,30.82921879994683
puzzles/18x18\3bbc92df-61ed-4c6d-9a7f-93bd75b9a679.singles,3bbc92df-61ed-4c6d-9a7f-93bd75b9a679,,96,2,1822609828,18,boolean,0,0,212042,105950,0,0,1579.25,718.69,0,40497508639.0,31.069183700019494
puzzles/18x18\3d1b83c6-9af1-42c0-ba10-4b9a0701d41b.singles,3d1b83c6-9af1-42c0-ba10-4b9a0701d41b,,,2,4002894499,18,boolean,0,0,212039,105950,0,0,1579.25,704.83,0,40520173904.0,20.0
puzzles/18x18\3fd31e14-d48c-4921-ba0d-0e7f28423f75.singles,3fd31e14-d48c-4921-ba0d-0e7f28423f75,,,2,846590444,18,boolean,0,0,0,105950,0,0,1579.25,718.69,0,40547712066.0,20.0
puzzles/18x18\40398e2d-737e-4018-bd8b-6fa463593b93.singles,40398e2d-737e-4018-bd8b-6fa463593b93,,96,2,3267198436,18,boolean,0,0,212029,105950,0,0,1579.25,718.69,0,40568448111.0,31.232938300003298
puzzles/18x18\4088e818-4edb-4b88-9553-83032928c107.singles,4088e818-4edb-4b88-9553-83032928c107,,98,2,191924802,18,boolean,0,0,212040,105950,0,0,1579.25,718.69,0,40588625784.0,31.071302799973637
puzzles/18x18\41f19ff9-3256-45a3-baea-d2b79c0bb893.singles,41f19ff9-3256-45a3-baea-d2b79c0bb893,,94,2,185814296,18,boolean,0,0,212041,105950,0,0,1579.25,718.69,0,40610622331.0,31.188323499984108
puzzles/18x18\427ba178-f76e-478a-8fa0-cb511bc3b4e1.singles,427ba178-f76e-478a-8fa0-cb511bc3b4e1,,96,2,855143009,18,boolean,0,0,212036,105950,0,0,1579.25,718.69,0,40633323438.0,31.274650200037286
puzzles/18x18\42aad1d9-324b-4d90-9c16-c0d8bc926429.singles,42aad1d9-324b-4d90-9c16-c0d8bc926429,,97,2,2992957352,18,boolean,0,0,212037,105950,0,0,1579.25,718.69,0,40655038599.0,31.20575560000725
puzzles/18x18\4448ec13-43e2-4473-aaef-772db4fcdb61.singles,4448ec13-43e2-4473-aaef-772db4fcdb61,,95,2,3913313756,18,boolean,0,0,212030,105950,0,0,1579.25,718.69,0,40676581789.0,30.912976999999955
puzzles/18x18\44afea6f-4225-43af-8f5c-7e2bbf7c5770.singles,44afea6f-4225-43af-8f5c-7e2bbf7c5770,,96,2,3658369051,18,boolean,0,0,212034,105950,0,0,1579.25,718.69,0,40698763839.0,31.598742499947548
puzzles/18x18\466ff0a5-5651-4430-9304-023e24a6b7f2.singles,466ff0a5-5651-4430-9304-023e24a6b7f2,,95,2,240026475,18,boolean,0,0,212042,105950,0,0,1579.25,718.69,0,40724019925.0,32.57416550000198
puzzles/18x18\47dc646e-c543-4ba0-b3fc-d6c9318af38b.singles,47dc646e-c543-4ba0-b3fc-d6c9318af38b,,97,2,2886961667,18,boolean,0,0,212034,105950,0,0,1579.25,718.69,0,40745829030.0,31.170613200054504
puzzles/18x18\4a570c1d-d89d-4b3c-938c-d1b32d22ff94.singles,4a570c1d-d89d-4b3c-938c-d1b32d22ff94,,99,2,4060191576,18,boolean,0,0,212030,105950,0,0,1579.25,718.69,0,40766161412.0,30.70182349998504
puzzles/18x18\4c2e9255-5259-4af1-8f12-cfe1bcf56a3a.singles,4c2e9255-5259-4af1-8f12-cfe1bcf56a3a,,95,2,597156401,18,boolean,0,0,212042,105950,0,0,1579.25,718.69,0,40790238861.0,31.534225899958983
puzzles/18x18\4c88a151-6c21-4c77-8e88-ef3257685907.singles,4c88a151-6c21-4c77-8e88-ef3257685907,,94,2,3609942651,18,boolean,0,0,212027,105950,0,0,1579.25,718.69,0,40811063138.0,31.126115399994887
puzzles/18x18\4dfff5fc-57bd-45d9-aa68-85cfb8601d49.singles,4dfff5fc-57bd-45d9-aa68-85cfb8601d49,,98,2,2742434243,18,boolean,0,0,212044,105950,0,0,1579.25,718.69,0,40832426094.0,31.36665310000535
puzzles/18x18\4eac4367-463e-471a-a814-5b1664d001f2.singles,4eac4367-463e-471a-a814-5b1664d001f2,,94,2,4132918826,18,boolean,0,0,212025,105950,0,0,1579.25,718.69,0,40855088202.0,31.37436970009003
puzzles/18x18\512860d3-3d5c-4722-af06-530d33aa9b4a.singles,512860d3-3d5c-4722-af06-530d33aa9b4a,,95,2,2976069113,18,boolean,0,0,212026,105950,0,0,1579.25,718.69,0,40876383023.0,31.3022776999278
puzzles/18x18\585b01bf-032a-4022-aec0-063d3f243e3a.singles,585b01bf-032a-4022-aec0-063d3f243e3a,,94,2,1822291135,18,boolean,0,0,212042,105950,0,0,1579.25,718.69,0,40897743384.0,31.29217230004724
puzzles/18x18\594c5050-d3ec-4dca-be7d-7bc0580c9b09.singles,594c5050-d3ec-4dca-be7d-7bc0580c9b09,,96,2,3477191010,18,boolean,0,0,212042,105950,0,0,1579.25,718.69,0,40919324138.0,31.183510500006378
puzzles/18x18\5bab9b40-497f-491e-b05a-30050fe6ecf2.singles,5bab9b40-497f-491e-b05a-30050fe6ecf2,,97,2,2983881323,18,boolean,0,0,212024,105950,0,0,1579.25,718.69,0,40940450863.0,31.50570640002843
puzzles/18x18\5cdb933f-34f7-4a51-b3b7-f393134fef1c.singles,5cdb933f-34f7-4a51-b3b7-f393134fef1c,,95,2,4234782206,18,boolean,0,0,212039,105950,0,0,1579.25,718.69,0,40963275777.0,30.8692184999818
puzzles/18x18\5d178156-c5f4-4db9-9da5-31da74a409f2.singles,5d178156-c5f4-4db9-9da5-31da74a409f2,,96,2,4076305305,18,boolean,0,0,212033,105950,0,0,1579.25,718.69,0,40985070893.0,31.129812099970877
puzzles/18x18\5e2422e6-5875-42e1-b396-e051c3ac50a0.singles,5e2422e6-5875-42e1-b396-e051c3ac50a0,,97,2,957238084,18,boolean,0,0,212044,105950,0,0,1579.25,718.69,0,41006509934.0,31.70142269995995
puzzles/18x18\5f0dbffa-0103-4e83-9996-314552406d91.singles,5f0dbffa-0103-4e83-9996-314552406d91,,94,2,2969041990,18,boolean,0,0,212030,105950,0,0,1579.25,718.69,0,41028604873.0,30.923783399979584
puzzles/18x18\5f983757-c9bf-4d50-8682-ad373d3a354e.singles,5f983757-c9bf-4d50-8682-ad373d3a354e,,95,2,682469002,18,boolean,0,0,212038,105950,0,0,1579.25,718.69,0,41051233671.0,31.356079899938777
puzzles/18x18\6139eaf1-fc7e-4a49-8a4a-a7d874236b49.singles,6139eaf1-fc7e-4a49-8a4a-a7d874236b49,,96,2,2225340055,18,boolean,0,0,212025,105950,0,0,1579.25,718.69,0,41077474211.0,33.49240599991754
puzzles/18x18\656be90b-120b-47d3-ba38-48ea61ec409b.singles,656be90b-120b-47d3-ba38-48ea61ec409b,,95,2,4284785681,18,boolean,0,0,212036,105950,0,0,1579.25,718.69,0,41100815181.0,32.046993499970995
puzzles/18x18\67485c72-58c3-4efb-aba6-bac5ea35877f.singles,67485c72-58c3-4efb-aba6-bac5ea35877f,,96,2,1418546415,18,boolean,0,0,212046,105950,0,0,1579.25,718.69,0,41122008799.0,31.34714470000472
puzzles/18x18\6a02384d-7b96-41fb-81a2-5427a589c04e.singles,6a02384d-7b96-41fb-81a2-5427a589c04e,,97,2,4158530601,18,boolean,0,0,212050,105950,0,0,1579.25,718.69,0,41143811707.0,31.945140600088052
puzzles/18x18\6cd645a5-9f83-4168-b24d-568cefda4a1f.singles,6cd645a5-9f83-4168-b24d-568cefda4a1f,,97,2,377426424,18,boolean,0,0,212042,105950,0,0,1579.25,718.69,0,41166322522.0,31.535138300037943
puzzles/18x18\6e5fc01e-cecd-4620-ab91-3dbe21bc725b.singles,6e5fc01e-cecd-4620-ab91-3dbe21bc725b,,95,2,332385734,18,boolean,0,0,212041,105950,0,0,1579.25,718.69,0,41189601296.0,31.668080599978566
puzzles/18x18\6eed7bd0-7d92-47d3-9f5d-2c0986c9c623.singles,6eed7bd0-7d92-47d3-9f5d-2c0986c9c623,,99,2,2549980329,18,boolean,0,0,212034,105950,0,0,1579.25,718.69,0,41212927123.0,31.390358600066975
puzzles/18x18\71668fbf-0e4c-4437-8d56-023939992b16.singles,71668fbf-0e4c-4437-8d56-023939992b16,,94,2,2093164436,18,boolean,0,0,212029,105950,0,0,1579.25,718.69,0,41233306136.0,30.56737379997503
puzzles/18x18\72ff04b6-bf4d-4dd4-8642-5655eb61fcbb.singles,72ff04b6-bf4d-4dd4-8642-5655eb61fcbb,,93,2,3668197900,18,boolean,0,0,212029,105950,0,0,1579.25,718.69,0,41254746124.0,31.601786599960178
puzzles/18x18\733338ff-8074-4d5e-9469-ea54f3bc7bae.singles,733338ff-8074-4d5e-9469-ea54f3bc7bae,,95,2,1758152211,18,boolean,0,0,212038,105950,0,0,1579.25,718.69,0,41277360666.0,31.175958000007086
puzzles/18x18\73d84fe0-363d-4c21-8bf1-88f30baf7a32.singles,73d84fe0-363d-4c21-8bf1-88f30baf7a32,,95,2,525908545,18,boolean,0,0,212045,105950,0,0,1579.25,718.69,0,41298498123.0,31.356482599978335
puzzles/18x18\75dac362-17d6-46a0-abf9-4284a37d1f6b.singles,75dac362-17d6-46a0-abf9-4284a37d1f6b,,95,2,89634892,18,boolean,0,0,212043,105950,0,0,1579.25,718.69,0,41321655985.0,31.617881200043485
puzzles/18x18\7780c04e-eae7-4f7c-b122-4a2fd8c2c4c3.singles,7780c04e-eae7-4f7c-b122-4a2fd8c2c4c3,,98,2,2311654771,18,boolean,0,0,212045,105950,0,0,1579.25,718.69,0,41345003376.0,31.51999020006042
puzzles/18x18\77bd0c7d-8239-4881-9d02-c8f44b6b97f1.singles,77bd0c7d-8239-4881-9d02-c8f44b6b97f1,,96,2,805790121,18,boolean,0,0,212032,105950,0,0,1579.25,718.69,0,41371242874.0,36.40573829994537
puzzles/18x18\77bdb9f7-66b8-49fe-8a6f-a317aa5b8177.singles,77bdb9f7-66b8-49fe-8a6f-a317aa5b8177,,96,2,3090060902,18,boolean,0,0,212042,105950,0,0,1579.25,718.69,0,41394048317.0,31.57893389998935
puzzles/18x18\79511fe6-1d65-407b-a776-3a0f865315bf.singles,79511fe6-1d65-407b-a776-3a0f865315bf,,96,2,1497678990,18,boolean,0,0,212044,105950,0,0,1579.25,718.69,0,41417044453.0,31.1309841000475
puzzles/18x18\7b3f6490-87b3-4452-a441-82277c33ad61.singles,7b3f6490-87b3-4452-a441-82277c33ad61,,97,2,333179807,18,boolean,0,0,212036,105950,0,0,1579.25,718.69,0,41438786605.0,31.711949900025502
puzzles/18x18\852b57ba-c5d0-45bc-83bd-8c6c80171f7b.singles,852b57ba-c5d0-45bc-83bd-8c6c80171f7b,,95,2,134310557,18,boolean,0,0,212048,105950,0,0,1579.25,718.69,0,41461599027.0,31.76821790006943
puzzles/18x18\872587be-a187-4978-baf5-6b9e060e8c7c.singles,872587be-a187-4978-baf5-6b9e060e8c7c,,98,2,3704349815,18,boolean,0,0,212031,105950,0,0,1579.25,718.69,0,41483634781.0,31.120932299993
puzzles/18x18\8aa07859-d96f-4c13-8cac-0c58dc57f257.singles,8aa07859-d96f-4c13-8cac-0c58dc57f257,,95,2,1030321880,18,boolean,0,0,212029,105950,0,0,1579.25,718.69,0,41506301346.0,30.63315240002703
puzzles/18x18\8c2091c9-f4b9-4b66-a2d3-e4400e5c55d4.singles,8c2091c9-f4b9-4b66-a2d3-e4400e5c55d4,,96,2,2944150116,18,boolean,0,0,212048,105950,0,0,1579.25,718.69,0,41528050255.0,31.207777200033888
puzzles/18x18\8e8cd1b5-e2e9-4ad4-be1a-99599f61cad9.singles,8e8cd1b5-e2e9-4ad4-be1a-99599f61cad9,,94,2,2277723994,18,boolean,0,0,212028,105950,0,0,1579.25,718.69,0,41550826659.0,31.203763599973172
puzzles/18x18\8fb8c0c6-b8bf-4484-b963-0206f63975ba.singles,8fb8c0c6-b8bf-4484-b963-0206f63975ba,,96,2,299958202,18,boolean,0,0,212032,105950,0,0,1579.25,718.69,0,41572069514.0,31.769979599979706
puzzles/18x18\90228a0b-3252-49c4-a60c-a1fa1d01b5e5.singles,90228a0b-3252-49c4-a60c-a1fa1d01b5e5,,94,2,3201779080,18,boolean,0,0,212038,105950,0,0,1579.25,718.69,0,41594420341.0,31.620219100033864
puzzles/18x18\936bef05-f062-498e-81e4-e5757e1bd349.singles,936bef05-f062-498e-81e4-e5757e1bd349,,96,2,589127941,18,boolean,0,0,212048,105950,0,0,1579.25,718.69,0,41615297651.0,31.281527900020592
puzzles/18x18\965a5ce6-b088-480a-abba-2ba18c3c130c.singles,965a5ce6-b088-480a-abba-2ba18c3c130c,,96,2,1135121331,18,boolean,0,0,212042,105950,0,0,1579.25,718.69,0,41636822597.0,31.812118400004692
puzzles/18x18\96982fbe-bf20-45a2-b79f-46da8a95cdac.singles,96982fbe-bf20-45a2-b79f-46da8a95cdac,,93,2,3162538897,18,boolean,0,0,212033,105950,0,0,1579.25,718.69,0,41659097390.0,31.809384899912402
puzzles/18x18\974fea54-82b0-4104-938f-f2f75d2c6f8e.singles,974fea54-82b0-4104-938f-f2f75d2c6f8e,,95,2,2893772862,18,boolean,0,0,212020,105950,0,0,1579.25,718.69,0,41683532101.0,31.716242900001816
puzzles/18x18\9a31ef59-55d8-4f54-bac3-7d93b8d01f16.singles,9a31ef59-55d8-4f54-bac3-7d93b8d01f16,,95,2,1834701605,18,boolean,0,0,212029,105950,0,0,1579.25,718.69,0,41705450667.0,31.461913100094534
puzzles/18x18\9abe3174-b627-4614-ad1f-c3fa79438cbe.singles,9abe3174-b627-4614-ad1f-c3fa79438cbe,,98,2,1628514751,18,boolean,0,0,212042,105950,0,0,1579.25,718.69,0,41727596523.0,30.983124600024894
puzzles/18x18\9c968453-d52d-446a-9d54-e14538e77f94.singles,9c968453-d52d-446a-9d54-e14538e77f94,,94,2,2426028951,18,boolean,0,0,212038,105950,0,0,1579.25,718.69,0,41752007771.0,31.58930969994981
puzzles/18x18\9d3109ce-5bbf-4a64-9f4f-4a97e8291bac.singles,9d3109ce-5bbf-4a64-9f4f-4a97e8291bac,,95,2,3437933409,18,boolean,0,0,212026,105950,0,0,1579.25,718.69,0,41774434852.0,31.23034979996737
puzzles/18x18\9e7096ff-5601-40e7-a1fd-90013da404bd.singles,9e7096ff-5601-40e7-a1fd-90013da404bd,,95,2,3297317492,18,boolean,0,0,212041,105950,0,0,1579.25,718.69,0,41796580857.0,30.64510139997583
puzzles/18x18\a051ed4e-b952-481f-bd53-efbf38722f5a.singles,a051ed4e-b952-481f-bd53-efbf38722f5a,,95,2,3325805171,18,boolean,0,0,212037,105950,0,0,1579.25,718.69,0,41818630705.0,31.03574760002084
puzzles/18x18\a1405eba-3575-4fbd-b557-29b5d5dd27ed.singles,a1405eba-3575-4fbd-b557-29b5d5dd27ed,,95,2,3062576236,18,boolean,0,0,212032,105950,0,0,1579.25,718.69,0,41845398546.0,32.95520600001328
puzzles/18x18\a2ea8adc-1efd-44d7-b25b-bbbe2e794bf7.singles,a2ea8adc-1efd-44d7-b25b-bbbe2e794bf7,,97,2,1284509012,18,boolean,0,0,212029,105950,0,0,1579.25,718.69,0,41866939062.0,30.71799830009695
puzzles/18x18\a69bb44a-9fb7-46c6-8e05-358d381c20dc.singles,a69bb44a-9fb7-46c6-8e05-358d381c20dc,,96,2,3999929065,18,boolean,0,0,212040,105950,0,0,1579.25,718.69,0,41887809041.0,31.45356960000936
puzzles/18x18\a7e3ab1d-69f2-4c63-b3d4-ef955140c6ea.singles,a7e3ab1d-69f2-4c63-b3d4-ef955140c6ea,,96,2,1419215284,18,boolean,0,0,212028,105950,0,0,1579.25,718.69,0,41909885468.0,31.601947500021197
puzzles/18x18\a8be4c42-0e80-432c-9d71-af03c8f25023.singles,a8be4c42-0e80-432c-9d71-af03c8f25023,,96,2,3500953949,18,boolean,0,0,212028,105950,0,0,1579.25,718.69,0,41931409130.0,31.591953600058332
puzzles/18x18\abc90ed9-c873-468c-bdae-6cae4c654397.singles,abc90ed9-c873-468c-bdae-6cae4c654397,,96,2,1954011587,18,boolean,0,0,212026,105950,0,0,1579.25,718.69,0,41955161443.0,31.83203189994674
puzzles/18x18\abea9643-1f24-4c03-9987-6d62152ec287.singles,abea9643-1f24-4c03-9987-6d62152ec287,,96,2,308777118,18,boolean,0,0,212040,105950,0,0,1579.25,718.69,0,41976682639.0,31.67307380004786
puzzles/18x18\b1896d04-c6ba-46e8-a9ea-694f0538ffc9.singles,b1896d04-c6ba-46e8-a9ea-694f0538ffc9,,96,2,4029056246,18,boolean,0,0,212045,105950,0,0,1579.25,718.69,0,41998425572.0,31.323383999988437
puzzles/18x18\b6c047ab-120d-4577-af66-a427ddc33b5d.singles,b6c047ab-120d-4577-af66-a427ddc33b5d,,97,2,1333420297,18,boolean,0,0,212039,105950,0,0,1579.25,718.69,0,42018894905.0,31.073704999987967
puzzles/18x18\b8210b9b-f692-4fc8-9548-ddd98f1924b1.singles,b8210b9b-f692-4fc8-9548-ddd98f1924b1,,98,2,1321013036,18,boolean,0,0,212041,105950,0,0,1579.25,718.69,0,42040256723.0,30.778620299999602
puzzles/18x18\b9241fad-2de9-4c2b-ab69-4fdbdbaf6cc2.singles,b9241fad-2de9-4c2b-ab69-4fdbdbaf6cc2,,93,2,3795640571,18,boolean,0,0,212038,105950,0,0,1579.25,718.69,0,42061155886.0,31.46337080001831
puzzles/18x18\bce925e2-e682-473c-a4a2-31a21c46954c.singles,bce925e2-e682-473c-a4a2-31a21c46954c,,96,2,3880840233,18,boolean,0,0,212035,105950,0,0,1579.25,718.69,0,42083082932.0,31.27755789994262
puzzles/18x18\be8c5279-1d26-490b-aab5-249f9ea3ebfd.singles,be8c5279-1d26-490b-aab5-249f9ea3ebfd,,95,2,3793361267,18,boolean,0,0,212035,105950,0,0,1579.25,718.69,0,42103934639.0,31.660169099923223
puzzles/18x18\bf3e4d84-832a-4bd2-a88b-da092b76b185.singles,bf3e4d84-832a-4bd2-a88b-da092b76b185,,96,2,1260952157,18,boolean,0,0,212039,105950,0,0,1579.25,718.69,0,42124808204.0,30.974413700052537
puzzles/18x18\bf66fff5-93e4-4779-9677-233e670d1d70.singles,bf66fff5-93e4-4779-9677-233e670d1d70,,96,2,636662114,18,boolean,0,0,212035,105950,0,0,1579.25,718.69,0,42149853871.0,31.611377499997616
